"timestamp","month","date","hour","minute","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
201804231822,4,23,18,22,288.23,1030,50,5.1,150,20,80
201804231823,4,23,18,23,288.23,1030,50,5.1,150,20,80
201804231823,4,23,18,23,288.23,1030,50,5.1,150,20,80
201804231824,4,23,18,24,288.23,1030,50,5.1,150,20,80
201804231824,4,23,18,24,288.23,1030,50,5.1,150,20,80
201804231825,4,23,18,25,288.23,1030,50,5.1,150,20,80
201804231825,4,23,18,25,288.23,1030,50,5.1,150,20,80
201804231826,4,23,18,26,288.23,1030,50,5.1,150,20,80
201804231826,4,23,18,26,288.23,1030,50,5.1,150,20,80
201804231827,4,23,18,27,288.23,1030,50,5.1,150,20,80
201804231827,4,23,18,27,288.23,1030,50,5.1,150,20,80
201804231828,4,23,18,28,288.23,1030,50,5.1,150,20,80
201804231828,4,23,18,28,288.23,1030,50,5.1,150,20,80
201804231829,4,23,18,29,288.23,1030,50,5.1,150,20,80
201804231829,4,23,18,29,288.23,1030,50,5.1,150,20,80
201804231830,4,23,18,30,288.23,1030,50,5.1,150,20,80
201804231830,4,23,18,30,287.7,1031,43,2.93,148,1,80
201804231831,4,23,18,31,287.7,1031,43,2.93,148,1,80
201804231831,4,23,18,31,287.7,1031,43,2.93,148,1,80
201804231832,4,23,18,32,287.7,1031,43,2.93,148,1,80
201804231832,4,23,18,32,287.7,1031,43,2.93,148,1,80
201804231833,4,23,18,33,287.7,1031,43,2.93,148,1,80
201804231833,4,23,18,33,287.7,1031,43,2.93,148,1,80
201804231834,4,23,18,34,287.7,1031,43,2.93,148,1,80
201804231834,4,23,18,34,287.7,1031,43,2.93,148,1,80
201804231835,4,23,18,35,287.7,1031,43,2.93,148,1,80
201804231835,4,23,18,35,287.7,1031,43,2.93,148,1,80
201804231836,4,23,18,36,287.7,1031,43,2.93,148,1,80
201804231836,4,23,18,36,287.7,1031,43,2.93,148,1,80
201804231837,4,23,18,37,287.7,1031,43,2.93,148,1,80
201804231837,4,23,18,37,287.7,1031,43,2.93,148,1,80
201804231838,4,23,18,38,287.7,1031,43,2.93,148,1,80
201804231838,4,23,18,38,287.7,1031,43,2.93,148,1,80
201804231839,4,23,18,39,287.7,1031,43,2.93,148,1,80
201804231839,4,23,18,39,287.7,1031,43,2.93,148,1,80
201804231840,4,23,18,40,287.7,1031,43,2.93,148,1,80
201804231840,4,23,18,40,287.7,1031,43,2.93,148,1,80
201804231841,4,23,18,41,287.7,1031,43,2.56,157,1,80
201804231841,4,23,18,41,287.7,1031,43,2.56,157,1,80
201804231842,4,23,18,42,287.7,1031,43,2.56,157,1,80
201804231842,4,23,18,42,287.7,1031,43,2.56,157,1,80
201804231843,4,23,18,43,287.7,1031,43,2.56,157,1,80
201804231843,4,23,18,43,287.7,1031,43,2.56,157,1,80
201804231844,4,23,18,44,287.7,1031,43,2.56,157,1,80
201804231844,4,23,18,44,287.7,1031,43,2.56,157,1,80
201804231845,4,23,18,45,287.7,1031,43,2.56,157,1,80
201804231845,4,23,18,45,287.7,1031,43,2.56,157,1,80
201804231846,4,23,18,46,287.7,1031,43,2.56,157,1,80
201804231846,4,23,18,46,287.7,1031,43,2.56,157,1,80
201804231847,4,23,18,47,287.7,1031,43,2.56,157,1,80
201804231847,4,23,18,47,287.7,1031,43,2.56,157,1,80
201804231848,4,23,18,48,287.7,1031,43,2.56,157,1,80
201804231848,4,23,18,48,287.7,1031,43,2.56,157,1,80
201804231849,4,23,18,49,287.7,1031,43,2.56,157,1,80
201804231849,4,23,18,49,287.7,1031,43,2.56,157,1,80
201804231850,4,23,18,50,287.7,1031,43,2.56,157,1,80
201804231850,4,23,18,50,287.7,1031,43,2.56,157,1,80
201804231851,4,23,18,51,287.7,1031,43,2.56,157,1,80
201804231851,4,23,18,51,287.7,1030,47,2.6,160,1,80
201804231852,4,23,18,52,287.7,1030,47,2.6,160,1,80
201804231852,4,23,18,52,287.7,1030,47,2.6,160,1,80
201804231853,4,23,18,53,287.7,1030,47,2.6,160,1,80
201804231853,4,23,18,53,287.7,1030,47,2.6,160,1,80
201804231854,4,23,18,54,287.7,1030,47,2.6,160,1,80
201804231854,4,23,18,54,287.7,1030,47,2.6,160,1,80
201804231855,4,23,18,55,287.7,1030,47,2.6,160,1,80
201804231855,4,23,18,55,287.7,1030,47,2.6,160,1,80
201804231856,4,23,18,56,287.7,1030,47,2.6,160,1,80
201804231856,4,23,18,56,287.7,1030,47,2.6,160,1,80
201804231857,4,23,18,57,287.7,1030,47,2.6,160,1,80
201804231857,4,23,18,57,287.7,1030,47,2.6,160,1,80
201804231858,4,23,18,58,287.7,1030,47,2.6,160,1,80
201804231858,4,23,18,58,287.7,1030,47,2.6,160,1,80
201804231859,4,23,18,59,287.7,1030,47,2.6,160,1,80
201804231859,4,23,18,59,287.7,1030,47,2.6,160,1,80
