"timestamp","month","date","hour","minute","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
201804231722,4,23,17,22,289.16,1030,27,6.2,170,20,80
201804231722,4,23,17,22,289.16,1030,27,6.2,170,20,80
201804231723,4,23,17,23,289.16,1030,27,6.2,170,20,80
201804231723,4,23,17,23,289.16,1030,27,6.2,170,20,80
201804231724,4,23,17,24,289.16,1030,27,6.2,170,20,80
201804231724,4,23,17,24,289.16,1030,27,6.2,170,20,80
201804231725,4,23,17,25,289.16,1030,27,6.2,170,20,80
201804231725,4,23,17,25,289.16,1030,27,6.2,170,20,80
201804231726,4,23,17,26,289.16,1030,27,6.2,170,20,80
201804231726,4,23,17,26,289.16,1030,27,6.2,170,20,80
201804231727,4,23,17,27,289.16,1030,27,6.2,170,20,80
201804231727,4,23,17,27,289.16,1030,27,6.2,170,20,80
201804231728,4,23,17,28,289.16,1030,27,6.2,170,20,80
201804231728,4,23,17,28,289.08,1031,48,4.1,170,1,80
201804231729,4,23,17,29,289.08,1031,48,4.1,170,1,80
201804231729,4,23,17,29,289.08,1031,48,4.1,170,1,80
201804231730,4,23,17,30,289.08,1031,48,4.1,170,1,80
201804231730,4,23,17,30,289.08,1031,48,4.1,170,1,80
201804231731,4,23,17,31,289.08,1031,48,4.1,170,1,80
201804231731,4,23,17,31,289.08,1031,48,4.1,170,1,80
201804231732,4,23,17,32,289.08,1031,48,4.1,170,1,80
201804231732,4,23,17,32,289.08,1031,48,4.1,170,1,80
201804231733,4,23,17,33,289.08,1031,48,4.1,170,1,80
201804231733,4,23,17,33,289.08,1031,48,4.1,170,1,80
201804231734,4,23,17,34,289.08,1031,48,4.1,170,1,80
201804231734,4,23,17,34,289.08,1031,48,4.1,170,1,80
201804231735,4,23,17,35,289.08,1031,48,4.1,170,1,80
201804231735,4,23,17,35,289.08,1031,48,4.1,170,1,80
201804231736,4,23,17,36,289.08,1031,48,4.1,170,1,80
201804231736,4,23,17,36,289.08,1031,48,4.1,170,1,80
201804231737,4,23,17,37,289.08,1031,48,4.1,170,1,80
201804231737,4,23,17,37,289.08,1031,48,4.1,170,1,80
201804231738,4,23,17,38,289.08,1031,48,4.1,170,1,80
201804231738,4,23,17,38,289,1031,44,5.1,170,1,80
201804231739,4,23,17,39,289,1031,44,5.1,170,1,80
201804231739,4,23,17,39,289,1031,44,5.1,170,1,80
201804231740,4,23,17,40,289,1031,44,5.1,170,1,80
201804231740,4,23,17,40,289,1031,44,5.1,170,1,80
201804231741,4,23,17,41,289,1031,44,5.1,170,1,80
201804231741,4,23,17,41,289,1031,44,5.1,170,1,80
201804231742,4,23,17,42,289,1031,44,5.1,170,1,80
201804231742,4,23,17,42,289,1031,44,5.1,170,1,80
201804231743,4,23,17,43,289,1031,44,5.1,170,1,80
201804231743,4,23,17,43,289,1031,44,5.1,170,1,80
201804231744,4,23,17,44,289,1031,44,5.1,170,1,80
201804231744,4,23,17,44,289,1031,44,5.1,170,1,80
201804231745,4,23,17,45,289,1031,44,5.1,170,1,80
201804231745,4,23,17,45,289,1031,44,5.1,170,1,80
201804231746,4,23,17,46,289,1031,44,5.1,170,1,80
201804231746,4,23,17,46,289,1031,44,5.1,170,1,80
201804231747,4,23,17,47,289,1031,44,5.1,170,1,80
201804231747,4,23,17,47,289,1031,44,5.1,170,1,80
201804231748,4,23,17,48,289,1031,44,5.1,170,1,80
201804231748,4,23,17,48,289,1031,44,5.1,170,1,80
201804231749,4,23,17,49,289.01,1031,44,5.1,170,1,80
201804231749,4,23,17,49,289.01,1031,44,5.1,170,1,80
201804231750,4,23,17,50,289.01,1031,44,5.1,170,1,80
201804231750,4,23,17,50,289.01,1031,44,5.1,170,1,80
201804231751,4,23,17,51,289.01,1031,44,5.1,170,1,80
201804231751,4,23,17,51,289.01,1031,44,5.1,170,1,80
201804231752,4,23,17,52,289.01,1031,44,5.1,170,1,80
201804231752,4,23,17,52,289.01,1031,44,5.1,170,1,80
201804231753,4,23,17,53,289.01,1031,44,5.1,170,1,80
201804231753,4,23,17,53,289.01,1031,44,5.1,170,1,80
201804231754,4,23,17,54,289.01,1031,44,5.1,170,1,80
201804231754,4,23,17,54,289.01,1031,44,5.1,170,1,80
201804231755,4,23,17,55,289.01,1031,44,5.1,170,1,80
201804231755,4,23,17,55,289.01,1031,44,5.1,170,1,80
201804231756,4,23,17,56,289.01,1031,44,5.1,170,1,80
201804231756,4,23,17,56,289.01,1031,44,5.1,170,1,80
201804231757,4,23,17,57,289.01,1031,44,5.1,170,1,80
201804231757,4,23,17,57,289.01,1031,44,5.1,170,1,80
201804231758,4,23,17,58,289.01,1031,44,5.1,170,1,80
201804231758,4,23,17,58,289.01,1031,44,5.1,170,1,80
201804231759,4,23,17,59,289.01,1031,44,5.1,170,1,80
201804231759,4,23,17,59,289.01,1031,44,5.1,170,1,80
